Reaktionsdatum,Reaktionstyp,Übergeordneter Typ,Übergeordnete ID
"18.07.2021, 19:59:15",Kudos,Aktivität,5648200853
"18.07.2021, 19:59:49",Kudos,Aktivität,5646939296
"22.07.2021, 21:13:49",Kudos,Aktivität,5670406171
"22.07.2021, 21:14:29",Kudos,Aktivität,5668267057
"22.07.2021, 21:14:47",Kudos,Aktivität,5668376962
"22.07.2021, 21:15:01",Kudos,Aktivität,5668715513
"22.07.2021, 21:15:15",Kudos,Aktivität,5667441079
"24.07.2021, 10:14:54",Kudos,Aktivität,5675270478
"24.07.2021, 10:15:12",Kudos,Aktivität,5675000473
"24.07.2021, 10:15:18",Kudos,Aktivität,5674583577
"24.07.2021, 10:15:30",Kudos,Aktivität,5675166699
"24.07.2021, 10:15:31",Kudos,Aktivität,5675272184
"24.07.2021, 18:56:33",Kudos,Aktivität,5678274297
"26.07.2021, 08:23:30",Kudos,Aktivität,5679304803
"27.07.2021, 20:40:38",Kudos,Aktivität,5697040640
"27.07.2021, 20:40:42",Kudos,Aktivität,5697047021
"27.07.2021, 20:40:46",Kudos,Aktivität,5696890367
"27.07.2021, 20:41:03",Kudos,Aktivität,5696345522
"30.07.2021, 07:52:14",Kudos,Aktivität,5709505371
"31.07.2021, 18:59:16",Kudos,Aktivität,5717425619
"01.08.2021, 21:29:24",Kudos,Aktivität,5721451883
"01.08.2021, 21:29:30",Kudos,Aktivität,5721451968
"01.08.2021, 21:29:40",Kudos,Aktivität,5721451279
"03.08.2021, 08:55:46",Kudos,Aktivität,5730131064
"03.08.2021, 08:56:48",Kudos,Aktivität,5730060146
"07.08.2021, 07:31:34",Kudos,Aktivität,5751188386
"08.08.2021, 07:25:09",Kudos,Aktivität,5753677219
"08.08.2021, 13:30:22",Kudos,Aktivität,5758358679
"08.08.2021, 13:30:24",Kudos,Aktivität,5758310025
"09.08.2021, 05:45:32",Kudos,Aktivität,5759392558
"09.08.2021, 05:45:38",Kudos,Aktivität,5761220392
"09.08.2021, 05:45:51",Kudos,Aktivität,5760350399
"09.08.2021, 05:46:02",Kudos,Aktivität,5760566151
"09.08.2021, 05:46:08",Kudos,Aktivität,5758738545
"10.08.2021, 21:56:33",Kudos,Aktivität,5771033584
"13.08.2021, 12:33:49",Kudos,Aktivität,5781886810
"13.08.2021, 12:33:52",Kudos,Aktivität,5781969646
"13.08.2021, 12:33:56",Kudos,Aktivität,5782062817
"14.08.2021, 21:40:00",Kudos,Aktivität,5792084730
"15.08.2021, 19:02:26",Kudos,Aktivität,5797735103
"16.08.2021, 09:06:26",Kudos,Aktivität,5800102276
"17.08.2021, 18:44:44",Kudos,Aktivität,5801050918
"17.08.2021, 18:44:53",Kudos,Aktivität,5801050750
"18.08.2021, 17:27:04",Kudos,Aktivität,5808203589
"18.08.2021, 17:27:11",Kudos,Aktivität,5806526246
"18.08.2021, 17:31:19",Kudos,Aktivität,5812619208
"18.08.2021, 17:31:21",Kudos,Aktivität,5811749881
"18.08.2021, 17:31:28",Kudos,Aktivität,5812647067
"18.08.2021, 17:31:36",Kudos,Aktivität,5811791180
"19.08.2021, 21:02:33",Kudos,Aktivität,5819288161
"19.08.2021, 21:02:42",Kudos,Aktivität,5817229030
"19.08.2021, 21:03:02",Kudos,Aktivität,5814080742
"19.08.2021, 21:03:05",Kudos,Aktivität,5819340266
"19.08.2021, 21:03:06",Kudos,Aktivität,5819176604
"19.08.2021, 21:03:09",Kudos,Aktivität,5817608924
"19.08.2021, 21:03:11",Kudos,Aktivität,5819035990
"19.08.2021, 21:03:13",Kudos,Aktivität,5818153155
"19.08.2021, 21:03:23",Kudos,Aktivität,5816584240
"19.08.2021, 21:03:26",Kudos,Aktivität,5817644042
"21.08.2021, 14:30:37",Kudos,Aktivität,5828869990
"22.08.2021, 13:47:10",Kudos,Aktivität,5829453055
"22.08.2021, 13:47:13",Kudos,Aktivität,5829573086
"22.08.2021, 17:26:57",Kudos,Aktivität,5833312956
"22.08.2021, 17:27:06",Kudos,Aktivität,5832168309
"23.08.2021, 15:06:15",Kudos,Aktivität,5834402597
"25.08.2021, 07:00:52",Kudos,Aktivität,5848771663
"26.08.2021, 05:19:09",Kudos,Aktivität,5850196842
"26.08.2021, 18:20:33",Kudos,Aktivität,5857733953
"28.08.2021, 10:58:06",Kudos,Aktivität,5865352487
"28.08.2021, 10:58:21",Kudos,Aktivität,5865272856
"28.08.2021, 20:46:04",Kudos,Aktivität,5866989697
"28.08.2021, 20:46:17",Kudos,Aktivität,5868499452
"29.08.2021, 11:53:27",Kudos,Aktivität,5870769016
"31.08.2021, 05:30:10",Kudos,Aktivität,5878241418
"31.08.2021, 06:52:43",Kudos,Aktivität,5875273871
"31.08.2021, 06:52:57",Kudos,Aktivität,5871892674
"03.09.2021, 06:39:04",Kudos,Aktivität,5896979636
"03.09.2021, 06:39:14",Kudos,Aktivität,5896748144
"05.09.2021, 14:40:40",Kudos,Aktivität,5910073640
"05.09.2021, 14:40:46",Kudos,Aktivität,5910247602
"05.09.2021, 14:40:51",Kudos,Aktivität,5910442287
"05.09.2021, 14:40:57",Kudos,Aktivität,5906082462
"05.09.2021, 14:41:05",Kudos,Aktivität,5905659329
"05.09.2021, 14:41:08",Kudos,Aktivität,5909397373
"05.09.2021, 14:41:19",Kudos,Aktivität,5909184289
"05.09.2021, 14:41:29",Kudos,Aktivität,5905060193
"05.09.2021, 14:41:45",Kudos,Aktivität,5908377097
"05.09.2021, 14:42:11",Kudos,Aktivität,5905156830
"05.09.2021, 14:42:26",Kudos,Aktivität,5904234525
"05.09.2021, 14:42:29",Kudos,Aktivität,5905050985
"06.09.2021, 08:42:12",Kudos,Aktivität,5913799048
"08.09.2021, 19:11:51",Kudos,Aktivität,5928086309
"10.09.2021, 15:24:41",Kudos,Aktivität,5936833867
"10.09.2021, 15:24:45",Kudos,Aktivität,5935667524
"10.09.2021, 15:25:05",Kudos,Aktivität,5930836635
"10.09.2021, 15:25:20",Kudos,Aktivität,5935773067
"12.09.2021, 10:55:06",Kudos,Aktivität,5938126575
"12.09.2021, 10:55:22",Kudos,Aktivität,5946927250
"12.09.2021, 10:55:42",Kudos,Aktivität,5946587752
"12.09.2021, 10:55:52",Kudos,Aktivität,5947254050
"12.09.2021, 10:56:01",Kudos,Aktivität,5943699084
"12.09.2021, 10:56:24",Kudos,Aktivität,5940882299
"12.09.2021, 10:56:26",Kudos,Aktivität,5942508476
"12.09.2021, 20:18:07",Kudos,Aktivität,5948574036
"13.09.2021, 07:44:54",Kudos,Aktivität,5949735487
"13.09.2021, 07:45:09",Kudos,Aktivität,5948993140
"14.09.2021, 17:59:04",Kudos,Aktivität,5954521819
"14.09.2021, 17:59:05",Kudos,Aktivität,5954591258
"15.09.2021, 08:13:06",Kudos,Aktivität,5959055641
"15.09.2021, 08:13:48",Kudos,Aktivität,5958564861
"16.09.2021, 19:27:08",Kudos,Aktivität,5969911159
"16.09.2021, 19:27:32",Kudos,Aktivität,5969634818
"16.09.2021, 19:27:42",Kudos,Aktivität,5969076573
"16.09.2021, 19:27:50",Kudos,Aktivität,5968926928
"16.09.2021, 19:28:02",Kudos,Aktivität,5970628778
"16.09.2021, 19:28:17",Kudos,Aktivität,5970525772
"17.09.2021, 05:32:28",Kudos,Aktivität,5972883444
"18.09.2021, 18:31:34",Kudos,Aktivität,5978568674
"18.09.2021, 18:32:05",Kudos,Aktivität,5979431327
"18.09.2021, 18:32:35",Kudos,Aktivität,5979678419
"18.09.2021, 19:44:59",Kudos,Aktivität,5981757997
"18.09.2021, 19:45:18",Kudos,Aktivität,5981754142
"18.09.2021, 19:45:21",Kudos,Aktivität,5981755316
"18.09.2021, 19:45:24",Kudos,Aktivität,5981770527
"18.09.2021, 19:45:29",Kudos,Aktivität,5980259822
"19.09.2021, 19:12:27",Kudos,Aktivität,5986295726
"19.09.2021, 19:12:30",Kudos,Aktivität,5986193586
"19.09.2021, 19:12:34",Kudos,Aktivität,5987231256
"19.09.2021, 19:12:36",Kudos,Aktivität,5986198004
"20.09.2021, 06:47:52",Kudos,Aktivität,5986384330
"20.09.2021, 11:52:28",Kudos,Aktivität,5989694618
"20.09.2021, 11:52:30",Kudos,Aktivität,5990155733
"20.09.2021, 11:52:33",Kudos,Aktivität,5989621815
"23.09.2021, 20:40:29",Kudos,Aktivität,6006288933
"23.09.2021, 20:40:58",Kudos,Aktivität,6007211342
"23.09.2021, 20:41:08",Kudos,Aktivität,6005143897
"24.09.2021, 15:56:29",Kudos,Aktivität,6011992423
"24.09.2021, 19:52:12",Kudos,Aktivität,6012312934
"25.09.2021, 13:00:48",Kudos,Aktivität,6016188310
"25.09.2021, 14:40:47",Kudos,Aktivität,6016997339
"25.09.2021, 14:41:00",Kudos,Aktivität,6016733784
"25.09.2021, 16:39:25",Kudos,Aktivität,6017202365
"25.09.2021, 19:11:17",Kudos,Aktivität,6018415400
"26.09.2021, 16:30:43",Kudos,Aktivität,6021867041
"26.09.2021, 16:30:59",Kudos,Aktivität,6022765539
"26.09.2021, 16:32:04",Kudos,Aktivität,6020810249
"26.09.2021, 16:32:28",Kudos,Aktivität,6022274446
"26.09.2021, 16:32:31",Kudos,Aktivität,6022528853
"26.09.2021, 16:32:34",Kudos,Aktivität,6023651636
"27.09.2021, 11:39:11",Kudos,Aktivität,6024382687
"27.09.2021, 19:34:56",Kudos,Aktivität,6027148878
"01.10.2021, 05:46:08",Kudos,Aktivität,6036278793
"01.10.2021, 05:46:36",Kudos,Aktivität,6038427103
"01.10.2021, 05:46:49",Kudos,Aktivität,6044638525
"01.10.2021, 05:47:33",Kudos,Aktivität,6044307881
"01.10.2021, 05:48:05",Kudos,Aktivität,6033430760
"01.10.2021, 05:48:31",Kudos,Aktivität,6031701794
"01.10.2021, 05:48:46",Kudos,Aktivität,6042897727
"01.10.2021, 05:48:56",Kudos,Aktivität,6042887608
"01.10.2021, 05:49:27",Kudos,Aktivität,6043606591
"01.10.2021, 05:49:32",Kudos,Aktivität,6037747406
"01.10.2021, 05:50:00",Kudos,Aktivität,6036610746
"01.10.2021, 05:51:49",Kudos,Aktivität,6033874204
"02.10.2021, 12:33:20",Kudos,Aktivität,6051003792
"02.10.2021, 17:13:29",Kudos,Aktivität,6052487203
"02.10.2021, 17:13:56",Kudos,Aktivität,6052992047
"02.10.2021, 17:14:01",Kudos,Aktivität,6052984594
"03.10.2021, 20:27:33",Kudos,Aktivität,6057705874
"03.10.2021, 20:28:06",Kudos,Aktivität,6057508577
"09.10.2021, 12:19:10",Kudos,Aktivität,6081953094
"09.10.2021, 18:44:21",Kudos,Aktivität,6087873411
"09.10.2021, 18:44:59",Kudos,Aktivität,6086872881
"10.10.2021, 12:59:45",Kudos,Aktivität,6092324945
"10.10.2021, 13:00:03",Kudos,Aktivität,6088967679
"13.10.2021, 06:58:40",Kudos,Aktivität,6103110685
"13.10.2021, 06:59:16",Kudos,Aktivität,6100703035
"13.10.2021, 12:00:06",Kudos,Aktivität,6106568016
"16.10.2021, 17:57:12",Kudos,Aktivität,6121021241
"16.10.2021, 17:58:01",Kudos,Aktivität,6122104930
"16.10.2021, 18:27:17",Kudos,Aktivität,6121614344
"23.10.2021, 17:39:26",Kudos,Aktivität,6154639791
"23.10.2021, 17:39:48",Kudos,Aktivität,6154266157
"23.10.2021, 17:39:50",Kudos,Aktivität,6154370756
"23.10.2021, 17:40:16",Kudos,Aktivität,6150783798
"23.10.2021, 17:40:24",Kudos,Aktivität,6149788915
"23.10.2021, 17:40:28",Kudos,Aktivität,6150841613
"23.10.2021, 17:40:51",Kudos,Aktivität,6145999468
"23.10.2021, 17:41:02",Kudos,Aktivität,6154077591
"23.10.2021, 17:41:06",Kudos,Aktivität,6153864632
"25.10.2021, 17:26:35",Kudos,Aktivität,6164175798
"27.10.2021, 19:33:07",Kudos,Aktivität,6171099070
"27.10.2021, 19:33:22",Kudos,Beitrag,18385232
"28.10.2021, 11:26:16",Kudos,Aktivität,6177953129
"29.10.2021, 09:26:47",Kudos,Aktivität,6179301591
"31.10.2021, 14:43:23",Kudos,Aktivität,6191336309
"31.10.2021, 14:43:58",Kudos,Aktivität,6191411989
"01.11.2021, 16:36:52",Kudos,Aktivität,6197248063
"03.11.2021, 08:20:53",Kudos,Aktivität,6201216648
"04.11.2021, 12:14:21",Kudos,Aktivität,6209841397
"05.11.2021, 08:31:17",Kudos,Aktivität,6211275245
"06.11.2021, 13:59:06",Kudos,Aktivität,6219455818
"06.11.2021, 15:24:32",Kudos,Aktivität,6219749446
"06.11.2021, 15:24:41",Kudos,Aktivität,6219613159
"06.11.2021, 15:24:43",Kudos,Aktivität,6219733691
"06.11.2021, 15:24:59",Kudos,Aktivität,6219322996
"06.11.2021, 18:29:40",Kudos,Aktivität,6220540845
"06.11.2021, 18:29:45",Kudos,Aktivität,6220345965
"06.11.2021, 18:29:51",Kudos,Aktivität,6220170209
"08.11.2021, 12:49:22",Kudos,Aktivität,6227139878
"08.11.2021, 12:49:31",Kudos,Aktivität,6226162319
"09.11.2021, 06:23:08",Kudos,Aktivität,6229873700
"11.11.2021, 07:16:39",Kudos,Aktivität,6240055907
"11.11.2021, 07:16:41",Kudos,Aktivität,6240246930
"11.11.2021, 07:17:32",Kudos,Aktivität,6238355690
"11.11.2021, 07:17:48",Kudos,Aktivität,6233115557
"11.11.2021, 07:18:00",Kudos,Aktivität,6233699257
"11.11.2021, 07:18:34",Kudos,Aktivität,6236946514
"11.11.2021, 07:18:39",Kudos,Aktivität,6234681060
"13.11.2021, 15:06:43",Kudos,Aktivität,6248053087
"15.11.2021, 21:35:21",Kudos,Aktivität,6262042169
"15.11.2021, 21:35:36",Kudos,Aktivität,6260721901
"20.11.2021, 17:42:18",Kudos,Aktivität,6282281896
"27.11.2021, 19:26:48",Kudos,Aktivität,6312267648
"27.11.2021, 19:27:13",Kudos,Aktivität,6313417473
"27.11.2021, 19:27:54",Kudos,Aktivität,6306127139
"28.11.2021, 20:40:45",Kudos,Aktivität,6318153133
"02.12.2021, 21:45:24",Kudos,Aktivität,6334030023
"02.12.2021, 21:46:30",Kudos,Aktivität,6330666905
"02.12.2021, 21:46:33",Kudos,Aktivität,6333395104
"02.12.2021, 21:46:43",Kudos,Aktivität,6331393825
"02.12.2021, 21:46:57",Kudos,Aktivität,6330854134
"08.12.2021, 06:03:38",Kudos,Aktivität,6354496605
"08.12.2021, 06:04:08",Kudos,Aktivität,6353576876
"08.12.2021, 06:04:19",Kudos,Aktivität,6353705899
"08.12.2021, 06:04:49",Kudos,Aktivität,6348239984
"08.12.2021, 06:05:23",Kudos,Aktivität,6349318742
"08.12.2021, 06:05:36",Kudos,Aktivität,6349556398
"08.12.2021, 06:05:39",Kudos,Aktivität,6351983745
"08.12.2021, 06:05:48",Kudos,Aktivität,6349429393
"08.12.2021, 06:06:08",Kudos,Aktivität,6348147512
"08.12.2021, 06:06:20",Kudos,Aktivität,6349218141
"09.12.2021, 21:28:52",Kudos,Aktivität,6363551583
"14.12.2021, 21:08:01",Kudos,Aktivität,6384087555
"17.12.2021, 12:08:06",Kudos,Aktivität,6391603643
"24.12.2021, 22:21:12",Kudos,Aktivität,6419065986
"26.12.2021, 13:29:18",Kudos,Aktivität,6429253248
"26.12.2021, 15:21:00",Kudos,Aktivität,6429660355
"26.12.2021, 23:03:46",Kudos,Aktivität,6429988352
"28.12.2021, 11:20:42",Kudos,Aktivität,6434307819
"28.12.2021, 11:21:16",Kudos,Aktivität,6434462815
"28.12.2021, 11:21:32",Kudos,Aktivität,6433957717
"28.12.2021, 11:22:17",Kudos,Aktivität,6436340147
"30.12.2021, 12:13:21",Kudos,Aktivität,6443095981
"02.01.2022, 12:58:23",Kudos,Aktivität,6460437725
"02.01.2022, 20:41:15",Kudos,Aktivität,6461036223
"02.01.2022, 20:42:02",Kudos,Aktivität,6461361261
"03.01.2022, 19:36:33",Kudos,Aktivität,6467515252
"04.01.2022, 19:02:15",Kudos,Aktivität,6470504578
"05.01.2022, 11:41:37",Kudos,Aktivität,6475456093
"05.01.2022, 11:42:03",Kudos,Aktivität,6475590888
"05.01.2022, 22:33:43",Kudos,Aktivität,6477984382
"05.01.2022, 22:33:53",Kudos,Aktivität,6477995295
"05.01.2022, 22:33:56",Kudos,Aktivität,6477984243
"05.01.2022, 22:34:15",Kudos,Aktivität,6477440000
"07.01.2022, 17:27:08",Kudos,Aktivität,6486789587
"07.01.2022, 17:27:11",Kudos,Aktivität,6486783807
"10.01.2022, 08:33:16",Kudos,Aktivität,6496939281
"11.01.2022, 06:30:25",Kudos,Aktivität,6502491125
"11.01.2022, 06:30:37",Kudos,Aktivität,6502480707
"11.01.2022, 06:30:46",Kudos,Aktivität,6501760676
"11.01.2022, 21:33:45",Kudos,Aktivität,6508695263
"17.01.2022, 21:26:18",Kudos,Aktivität,6540017287
"17.01.2022, 21:26:22",Kudos,Aktivität,6539665937
"17.01.2022, 21:26:44",Kudos,Aktivität,6532164008
"17.01.2022, 21:26:52",Kudos,Aktivität,6539310018
"17.01.2022, 21:37:35",Kudos,Aktivität,6539671663
"18.01.2022, 09:13:04",Kudos,Aktivität,6541672512
"18.01.2022, 13:46:27",Kudos,Aktivität,6538054203
"02.02.2022, 14:03:55",Kudos,Aktivität,6620016142
"02.02.2022, 14:05:48",Kudos,Aktivität,6616890201
"04.02.2022, 21:25:01",Kudos,Aktivität,6629854949
"12.02.2022, 15:13:14",Kudos,Aktivität,6667277001
"12.02.2022, 15:13:15",Kudos,Aktivität,6666478381
"12.02.2022, 15:13:19",Kudos,Aktivität,6669769079
"13.02.2022, 21:19:31",Kudos,Aktivität,6677449437
"13.02.2022, 21:20:00",Kudos,Aktivität,6677330989
"21.02.2022, 21:11:43",Kudos,Aktivität,6717824021
"21.02.2022, 21:11:46",Kudos,Aktivität,6716243254
"21.02.2022, 21:12:17",Kudos,Aktivität,6711429069
"21.02.2022, 21:12:49",Kudos,Aktivität,6705385163
"21.02.2022, 21:13:08",Kudos,Aktivität,6707970651
"22.02.2022, 22:28:34",Kudos,Aktivität,6721211242
"22.02.2022, 22:28:58",Kudos,Aktivität,6720222702
"22.02.2022, 22:29:37",Kudos,Aktivität,6720920117
"22.02.2022, 22:29:47",Kudos,Aktivität,6720557334
"22.02.2022, 22:29:53",Kudos,Aktivität,6719405034
"22.02.2022, 22:30:03",Kudos,Aktivität,6722438799
"22.02.2022, 22:30:22",Kudos,Aktivität,6716966786
"23.02.2022, 14:54:47",Kudos,Aktivität,6725023447
"24.02.2022, 10:58:45",Kudos,Beitrag,19905146
"25.02.2022, 21:32:34",Kudos,Aktivität,6730988853
"25.02.2022, 21:35:21",Kudos,Aktivität,6731542515
"25.02.2022, 21:35:45",Kudos,Aktivität,6732769360
"05.03.2022, 18:47:26",Kudos,Aktivität,6777465131
"06.03.2022, 09:16:35",Kudos,Aktivität,6779908879
"08.03.2022, 16:13:12",Kudos,Aktivität,6786218035
"08.03.2022, 16:13:22",Kudos,Aktivität,6786264159
"09.03.2022, 19:49:50",Kudos,Aktivität,6793136278
"09.03.2022, 19:49:56",Kudos,Aktivität,6795894822
"12.03.2022, 19:10:04",Kudos,Aktivität,6813409437
"12.03.2022, 19:10:08",Kudos,Aktivität,6813235232
"12.03.2022, 19:11:11",Kudos,Aktivität,6808187134
"12.03.2022, 19:11:21",Kudos,Aktivität,6810876508
"12.03.2022, 19:11:25",Kudos,Aktivität,6811316523
"12.03.2022, 19:11:30",Kudos,Aktivität,6812153874
"12.03.2022, 19:11:35",Kudos,Aktivität,6809543813
"12.03.2022, 19:11:42",Kudos,Aktivität,6808970706
"12.03.2022, 19:11:49",Kudos,Aktivität,6808817035
"13.03.2022, 21:27:55",Kudos,Aktivität,6819086322
"13.03.2022, 21:28:16",Kudos,Aktivität,6818779521
"13.03.2022, 21:28:45",Kudos,Aktivität,6819378755
"13.03.2022, 21:29:23",Kudos,Aktivität,6817880434
"15.03.2022, 20:37:28",Kudos,Aktivität,6828844598
"19.03.2022, 14:25:20",Kudos,Aktivität,6848326491
"19.03.2022, 16:42:56",Kudos,Aktivität,6848802993
"19.03.2022, 16:42:58",Kudos,Aktivität,6849270854
"19.03.2022, 16:43:01",Kudos,Aktivität,6848776033
"22.03.2022, 14:58:27",Kudos,Aktivität,6863942617
"22.03.2022, 14:58:30",Kudos,Aktivität,6856435178
"24.03.2022, 22:23:53",Kudos,Aktivität,6874932819
"24.03.2022, 22:24:10",Kudos,Aktivität,6871089526
"31.03.2022, 11:58:53",Kudos,Aktivität,6910409772
"31.03.2022, 11:58:59",Kudos,Aktivität,6907581858
"13.04.2022, 21:03:15",Kudos,Aktivität,6975740084
"24.04.2022, 19:26:02",Kudos,Aktivität,7028874895
"23.05.2022, 08:52:22",Kudos,Aktivität,7184717552
"23.05.2022, 08:52:41",Kudos,Aktivität,7185800181
"23.05.2022, 08:52:45",Kudos,Aktivität,7185437095
"28.05.2022, 07:22:45",Kudos,Aktivität,7213925664
"31.05.2022, 05:39:12",Kudos,Aktivität,7227791519
"31.05.2022, 05:39:24",Kudos,Aktivität,7225913728
"31.05.2022, 05:39:31",Kudos,Aktivität,7225946305
"31.05.2022, 05:39:51",Kudos,Aktivität,7229981567
"07.06.2022, 07:58:16",Kudos,Aktivität,7265344254
"15.06.2022, 10:12:15",Kudos,Aktivität,7311019231
"19.06.2022, 20:34:25",Kudos,Aktivität,7330541889
"19.06.2022, 20:34:42",Kudos,Aktivität,7327703605
"19.06.2022, 20:34:43",Kudos,Aktivität,7328099273
"19.06.2022, 20:34:46",Kudos,Aktivität,7329502632
"19.06.2022, 20:34:47",Kudos,Aktivität,7330624120
"19.06.2022, 20:35:05",Kudos,Aktivität,7326847575
"22.06.2022, 19:48:45",Kudos,Aktivität,7349296396
"22.06.2022, 19:49:35",Kudos,Aktivität,7350984487
"25.06.2022, 20:56:57",Kudos,Aktivität,7363948536
"09.07.2022, 17:43:30",Kudos,Aktivität,7431889354
"09.07.2022, 17:43:35",Kudos,Aktivität,7429315782
"09.07.2022, 17:43:40",Kudos,Aktivität,7430872980
"09.07.2022, 17:43:42",Kudos,Aktivität,7430866351
"09.07.2022, 17:43:46",Kudos,Aktivität,7433404214
"10.07.2022, 18:45:43",Kudos,Aktivität,7445545079
"10.07.2022, 18:45:49",Kudos,Aktivität,7445604950
"10.07.2022, 18:45:52",Kudos,Aktivität,7447433825
"10.07.2022, 18:46:06",Kudos,Aktivität,7446409094
"13.07.2022, 09:11:24",Kudos,Aktivität,7439019752
"13.07.2022, 09:11:50",Kudos,Aktivität,7458654007
"13.07.2022, 09:11:53",Kudos,Aktivität,7460245460
"17.07.2022, 06:49:54",Kudos,Aktivität,7481467471
"17.07.2022, 06:50:10",Kudos,Aktivität,7480475341
"17.07.2022, 06:50:16",Kudos,Aktivität,7480475425
"17.07.2022, 06:50:28",Kudos,Aktivität,7480169303
"17.07.2022, 06:51:18",Kudos,Aktivität,7479936076
"17.07.2022, 06:51:24",Kudos,Aktivität,7479894584
"17.07.2022, 06:51:45",Kudos,Aktivität,7477808350
"17.07.2022, 06:51:52",Kudos,Aktivität,7477666388
"17.07.2022, 06:52:03",Kudos,Aktivität,7477931224
"17.07.2022, 06:52:08",Kudos,Aktivität,7472786538
"17.07.2022, 06:52:31",Kudos,Aktivität,7474565984
"17.07.2022, 06:52:46",Kudos,Aktivität,7473713730
"17.07.2022, 06:52:55",Kudos,Aktivität,7473711342
"17.07.2022, 06:53:16",Kudos,Aktivität,7476637494
"17.07.2022, 06:53:19",Kudos,Aktivität,7476267719
"17.07.2022, 06:53:27",Kudos,Aktivität,7477040373
"17.07.2022, 06:53:44",Kudos,Aktivität,7475295216
"17.07.2022, 06:54:01",Kudos,Aktivität,7473407048
"17.07.2022, 06:54:05",Kudos,Aktivität,7476468111
"17.07.2022, 13:01:00",Kudos,Aktivität,7483376065
"17.07.2022, 14:48:06",Kudos,Aktivität,7484273948
"20.07.2022, 19:39:17",Kudos,Aktivität,7497723123
"20.07.2022, 19:39:32",Kudos,Aktivität,7494323406
"20.07.2022, 19:39:39",Kudos,Aktivität,7493875842
"23.07.2022, 13:51:21",Kudos,Aktivität,7515335708
"23.07.2022, 18:45:55",Kudos,Aktivität,7516588407
"26.07.2022, 17:14:54",Kudos,Aktivität,7532231921
"26.07.2022, 17:14:58",Kudos,Aktivität,7530598260
"26.07.2022, 17:15:02",Kudos,Aktivität,7529335641
"26.07.2022, 17:15:09",Kudos,Aktivität,7526815277
"26.07.2022, 17:15:17",Kudos,Aktivität,7529496988
"29.07.2022, 19:00:00",Kudos,Aktivität,7548640506
"29.07.2022, 19:00:18",Kudos,Aktivität,7544166092
"31.07.2022, 15:48:38",Kudos,Aktivität,7553379876
"31.07.2022, 15:49:28",Kudos,Aktivität,7552013273
"04.08.2022, 16:26:05",Kudos,Aktivität,7580681364
"06.08.2022, 07:56:50",Kudos,Aktivität,7588088626
"06.08.2022, 07:57:11",Kudos,Aktivität,7585674091
"13.08.2022, 21:23:58",Kudos,Aktivität,7632977234
"15.08.2022, 13:43:38",Kudos,Aktivität,7637463557
"15.08.2022, 13:44:15",Kudos,Aktivität,7634988952
"15.08.2022, 13:44:20",Kudos,Aktivität,7636960725
"15.08.2022, 13:44:36",Kudos,Aktivität,7632942834
"16.08.2022, 20:51:27",Kudos,Aktivität,7649087086
"16.08.2022, 20:51:59",Kudos,Aktivität,7646105375
"16.08.2022, 20:52:28",Kudos,Aktivität,7649667517
"17.08.2022, 07:24:09",Kudos,Aktivität,7651345083
"17.08.2022, 07:24:36",Kudos,Aktivität,7651531117
"17.08.2022, 07:24:39",Kudos,Aktivität,7651424042
"17.08.2022, 07:24:46",Kudos,Aktivität,7651359945
"17.08.2022, 20:01:19",Kudos,Aktivität,7653731147
"23.08.2022, 12:19:35",Kudos,Aktivität,7682086979
"23.08.2022, 12:19:38",Kudos,Aktivität,7684772026
"23.08.2022, 12:19:40",Kudos,Aktivität,7684436998
"23.08.2022, 12:19:45",Kudos,Aktivität,7684957694
"23.08.2022, 12:19:48",Kudos,Aktivität,7682626694
"23.08.2022, 12:19:51",Kudos,Aktivität,7678856598
"23.08.2022, 12:19:53",Kudos,Aktivität,7685673768
"23.08.2022, 12:20:00",Kudos,Aktivität,7680618613
"23.08.2022, 12:20:01",Kudos,Aktivität,7679011826
"23.08.2022, 12:20:26",Kudos,Aktivität,7678784331
"23.08.2022, 12:20:32",Kudos,Aktivität,7684149070
"23.08.2022, 12:20:40",Kudos,Aktivität,7682954337
"24.08.2022, 13:04:51",Kudos,Aktivität,7691967465
"24.08.2022, 21:26:36",Kudos,Aktivität,7692833105
"26.08.2022, 08:46:05",Kudos,Aktivität,7701371414
"27.08.2022, 21:17:21",Kudos,Aktivität,7708813205
"31.08.2022, 07:36:14",Kudos,Aktivität,7725893359
"31.08.2022, 07:36:33",Kudos,Aktivität,7727102460
"31.08.2022, 07:36:40",Kudos,Aktivität,7729073209
"31.08.2022, 07:37:03",Kudos,Aktivität,7723913141
"31.08.2022, 20:25:51",Kudos,Aktivität,7730057281
"03.09.2022, 20:41:39",Kudos,Aktivität,7743177170
"03.09.2022, 20:41:41",Kudos,Aktivität,7746136816
"03.09.2022, 20:41:51",Kudos,Aktivität,7748733797
"03.09.2022, 20:41:58",Kudos,Aktivität,7742301382
"10.09.2022, 17:00:45",Kudos,Aktivität,7785417099
"10.09.2022, 17:01:23",Kudos,Aktivität,7782716185
"18.09.2022, 13:06:52",Kudos,Aktivität,7822300731
"18.09.2022, 13:07:51",Kudos,Aktivität,7823743036
"18.09.2022, 13:07:56",Kudos,Aktivität,7823518044
"18.09.2022, 18:01:52",Kudos,Aktivität,7829368345
"18.09.2022, 19:02:51",Kudos,Aktivität,7828271038
"18.09.2022, 19:03:11",Kudos,Aktivität,7829692130
